slug,state,region,statsSource,medianHousePrice,statsUpdatedAt
georgetown-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
bonalbo-nsw-2469,NSW,Richmond Valley,rental-nsw,284500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
merah-north-nsw-2388,NSW,Coonamble,rental-nsw,229000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
spring-plains-nsw-2388,NSW,Coonamble,rental-nsw,229000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
the-pilliga-nsw-2388,NSW,Coonamble,rental-nsw,229000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
quindanning-wa-6391,WA,Boddington,sales-wa,238000,Thu May 07 2026 00:33:51 GMT+1000 (Australian Eastern Standard Time)
silky-oak-qld-4854,QLD,Cassowary Coast,sales-qld,253000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
erin-vale-nsw-2663,NSW,Junee,rental-nsw,275000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cowabbie-nsw-2663,NSW,Junee,rental-nsw,275000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goonoo-forest-nsw-2830,NSW,Warrumbungle,rental-nsw,348000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
emu-heights-nsw-2750,NSW,Penrith,rental-nsw,1100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
south-penrith-nsw-2750,NSW,Penrith,rental-nsw,1051000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bamawm-extension-vic-3561,VIC,Campaspe,rental-vic,253000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
sadadeen-nt-0870,NT,Alice Springs,abs-census-2021,383000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
wychitella-north-vic-3525,VIC,Loddon,rental-vic,171000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
cuttabri-nsw-2388,NSW,Coonamble,rental-nsw,229000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yarrie-lake-nsw-2388,NSW,Coonamble,rental-nsw,340000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pilliga-nsw-2388,NSW,Coonamble,rental-nsw,158000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wattle-ridge-nsw-2575,NSW,Wingecarribee,rental-nsw,477000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dawesville-wa-6211,WA,Waroona,sales-wa,406000,Thu May 07 2026 00:33:51 GMT+1000 (Australian Eastern Standard Time)
black-range-vic-3381,VIC,Ararat,rental-vic,286000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
avon-plains-vic-3477,VIC,Loddon,rental-vic,191000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
pyangle-nsw-2849,NSW,Singleton,rental-nsw,307000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
coogee-nsw-2034,NSW,Randwick,rental-nsw,1625000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bullio-nsw-2575,NSW,Wingecarribee,rental-nsw,477000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dharruk-nsw-2770,NSW,Blacktown,rental-nsw,900000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mount-lindsey-nsw-2575,NSW,Wingecarribee,rental-nsw,477000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
leighton-sa-5417,SA,Lower North,rental-sa,193000,Wed Jul 01 2026 12:02:17 GMT+1000 (Australian Eastern Standard Time)
germantown-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
mandurang-vic-3551,VIC,Mount Alexander,rental-vic,358000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
welby-nsw-2575,NSW,Wingecarribee,rental-nsw,934000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yerrinbool-nsw-2575,NSW,Wingecarribee,rental-nsw,904000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
toukley-nsw-2263,NSW,Central Coast,rental-nsw,793500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
aylmerton-nsw-2575,NSW,Wingecarribee,rental-nsw,820000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mandemar-nsw-2575,NSW,Wingecarribee,rental-nsw,4225000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
charmhaven-nsw-2263,NSW,Central Coast,rental-nsw,797500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
skenes-creek-vic-3233,VIC,Colac Otway,rental-vic,375000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
gilberton-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
beggan-beggan-nsw-2587,NSW,Hilltops,rental-nsw,226000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bexhill-nsw-2480,NSW,Ballina,rental-nsw,925000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gorokan-nsw-2263,NSW,Central Coast,rental-nsw,750000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
emerald-beach-nsw-2456,NSW,Clarence Valley,rental-nsw,1025000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
red-rock-nsw-2456,NSW,Clarence Valley,rental-nsw,837500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
arcadia-nsw-2159,NSW,Hornsby,rental-nsw,3225000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
fiddletown-nsw-2159,NSW,Hornsby,rental-nsw,4539988,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
galston-nsw-2159,NSW,Hornsby,rental-nsw,2150000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lake-bennett-nt-0822,NT,Palmerston,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
charles-darwin-nt-0820,NT,Unincorporated NT,abs-census-2021,448000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
brays-creek-nsw-2484,NSW,Kyogle,rental-nsw,1615000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
uki-nsw-2484,NSW,Kyogle,rental-nsw,1100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
montgomery-vic-3851,VIC,Wellington,rental-vic,286000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
wombat-nsw-2587,NSW,Hilltops,rental-nsw,670000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goba-creek-nsw-2586,NSW,Hilltops,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
the-hatch-nsw-2444,NSW,Port Macquarie-Hastings,rental-nsw,396000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
blackmans-point-nsw-2444,NSW,Port Macquarie-Hastings,rental-nsw,1200000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
millwood-nt-0822,NT,Palmerston,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
thamarrurr-nt-0822,NT,Palmerston,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
coniston-nsw-2500,NSW,Wollongong,rental-nsw,965000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pagewood-nsw-2035,NSW,Bayside,rental-nsw,1655000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
thrumster-nsw-2444,NSW,Port Macquarie-Hastings,rental-nsw,855000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
avoca-nsw-2577,NSW,Shellharbour,rental-nsw,2350000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
barren-grounds-nsw-2577,NSW,Shellharbour,rental-nsw,441000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
savernake-nsw-2646,NSW,Berrigan,rental-nsw,262000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
laura-qld-4871,QLD,Carpentaria,abs-census-2021,286000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
orkabie-qld-4741,QLD,Isaac,abs-census-2021,381000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
tarrawanna-nsw-2518,NSW,Wollongong,rental-nsw,1273000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
corobimilla-nsw-2700,NSW,Leeton,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
manchester-square-nsw-2577,NSW,Shellharbour,rental-nsw,441000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cessnock-west-nsw-2325,NSW,Central Coast,rental-nsw,337000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
patrick-qld-4725,QLD,Barcaldine,abs-census-2021,267000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
livingstone-nt-0822,NT,Palmerston,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
cudgel-nsw-2700,NSW,Leeton,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goombargana-nsw-2646,NSW,Berrigan,rental-nsw,262000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
avon-plains-vic-3478,VIC,Buloke,rental-vic,191000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
hopefield-nsw-2646,NSW,Berrigan,rental-nsw,262000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
medway-nsw-2577,NSW,Shellharbour,rental-nsw,441000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
upper-kangaroo-valley-nsw-2577,NSW,Shellharbour,rental-nsw,441000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
burrawang-nsw-2577,NSW,Shellharbour,rental-nsw,1820000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hamilton-nsw-2303,NSW,Newcastle,rental-nsw,947500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sanderson-nt-0812,NT,Darwin,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
meryla-nsw-2577,NSW,Shellharbour,rental-nsw,1420000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hollydeen-nsw-2328,NSW,Muswellbrook,rental-nsw,1325000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hamilton-south-nsw-2303,NSW,Newcastle,rental-nsw,1687500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
moss-vale-nsw-2577,NSW,Shellharbour,rental-nsw,965000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
gulgong-nsw-2852,NSW,Warrumbungle,rental-nsw,599000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
balldale-nsw-2646,NSW,Berrigan,rental-nsw,100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
the-risk-nsw-2474,NSW,Tweed,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
red-rocks-nsw-2577,NSW,Shellharbour,rental-nsw,441000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
twin-rivers-nsw-2410,NSW,Inverell,rental-nsw,132000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
jellat-jellat-nsw-2550,NSW,Snowy Monaro,rental-nsw,930000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hanwood-nsw-2680,NSW,Murrumbidgee,rental-nsw,640000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bohena-creek-nsw-2390,NSW,Gwydir,rental-nsw,825000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
bruinbun-nsw-2795,NSW,Cabonne,rental-nsw,900000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
big-ridge-nsw-2330,NSW,Hawkesbury,rental-nsw,400000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
clydesdale-nsw-2330,NSW,Hawkesbury,rental-nsw,1380000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
dyrring-nsw-2330,NSW,Hawkesbury,rental-nsw,1650000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mirannie-nsw-2330,NSW,Hawkesbury,rental-nsw,840000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
nitjpurru-nt-0852,NT,Katherine,abs-census-2021,334000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
robinson-river-nt-0852,NT,Katherine,abs-census-2021,334000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
bell-qld-4408,QLD,Western Downs,abs-census-2021,198000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
clifton-beach-tas-7020,TAS,Clarence,abs-census-2021,380000,Wed Apr 15 2026 17:06:14 GMT+1000 (Australian Eastern Standard Time)
mitchells-flat-nsw-2330,NSW,Hawkesbury,rental-nsw,1590000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
reedy-creek-nsw-2330,NSW,Hawkesbury,rental-nsw,1437500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
roughit-nsw-2330,NSW,Hawkesbury,rental-nsw,650000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tullera-nsw-2480,NSW,Ballina,rental-nsw,1455000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lindendale-nsw-2480,NSW,Ballina,rental-nsw,1400000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
frying-pan-nsw-2630,NSW,Bega Valley,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hargraves-nsw-2850,NSW,Lithgow,rental-nsw,310000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
horseshoe-bend-nsw-2320,NSW,Dungog,rental-nsw,717750,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rosebrook-nsw-2320,NSW,Dungog,rental-nsw,1300000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
louth-park-nsw-2320,NSW,Dungog,rental-nsw,1600000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pokolbin-nsw-2320,NSW,Dungog,rental-nsw,395000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
blue-vale-nsw-2380,NSW,Gunnedah,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
narrabarba-nsw-2551,NSW,Snowy Monaro,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
shallow-bay-nsw-2428,NSW,Mid-Coast,rental-nsw,1525000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
blueys-beach-nsw-2428,NSW,Mid-Coast,rental-nsw,781000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
boomerang-beach-nsw-2428,NSW,Mid-Coast,rental-nsw,845000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
charlotte-bay-nsw-2428,NSW,Mid-Coast,rental-nsw,730000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
catalina-nsw-2536,NSW,Shoalhaven,rental-nsw,697000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
north-balgowlah-nsw-2093,NSW,Northern Beaches,rental-nsw,3410000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
manly-vale-nsw-2093,NSW,Northern Beaches,rental-nsw,1200000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
acton-park-tas-7170,TAS,Clarence,abs-census-2021,429000,Wed Apr 15 2026 16:58:13 GMT+1000 (Australian Eastern Standard Time)
gillenbah-nsw-2700,NSW,Leeton,rental-nsw,238000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
lower-peacock-nsw-2469,NSW,Richmond Valley,rental-nsw,234000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
keith-hall-nsw-2478,NSW,Ballina,rental-nsw,970000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
horningsea-park-nsw-2171,NSW,Liverpool,rental-nsw,997500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mulgoa-nsw-2745,NSW,Wollondilly,rental-nsw,1750000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
killarney-vale-nsw-2261,NSW,Central Coast,rental-nsw,910000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
magenta-nsw-2261,NSW,Central Coast,rental-nsw,1397500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
pumpenbil-nsw-2484,NSW,Kyogle,rental-nsw,1395000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
cooljarloo-wa-6507,WA,Dandaragan,abs-census-2021,350000,Thu May 07 2026 00:33:51 GMT+1000 (Australian Eastern Standard Time)
armstrong-vic-3377,VIC,Northern Grampians,rental-vic,238000,Sun May 03 2026 16:36:43 GMT+1000 (Australian Eastern Standard Time)
acacia-hills-nt-0822,NT,Palmerston,abs-census-2021,440000,Wed May 06 2026 23:58:37 GMT+1000 (Australian Eastern Standard Time)
darbalara-nsw-2722,NSW,Snowy Valleys,rental-nsw,1100000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
queanbeyan-east-nsw-2620,NSW,Snowy Monaro,rental-nsw,510000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
hopkins-creek-nsw-2484,NSW,Kyogle,rental-nsw,1000000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
doon-doon-nsw-2484,NSW,Kyogle,rental-nsw,1640000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
stokers-siding-nsw-2484,NSW,Kyogle,rental-nsw,1220000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
clothiers-creek-nsw-2484,NSW,Kyogle,rental-nsw,1800000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
sutton-nsw-2620,NSW,Snowy Monaro,rental-nsw,1320000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
wamboin-nsw-2620,NSW,Snowy Monaro,rental-nsw,1700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
reedy-creek-nsw-2849,NSW,Singleton,rental-nsw,307000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
rollands-plains-nsw-2441,NSW,Nambucca Valley,rental-nsw,330000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goolgowi-nsw-2652,NSW,Griffith,rental-nsw,280000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kikiamah-nsw-2594,NSW,Weddin,rental-nsw,286000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
karangi-nsw-2450,NSW,Clarence Valley,rental-nsw,990000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
korora-nsw-2450,NSW,Clarence Valley,rental-nsw,1050000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
glennies-creek-nsw-2330,NSW,Hawkesbury,rental-nsw,400000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
balaclava-nsw-2575,NSW,Wingecarribee,rental-nsw,1030000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
goodmans-ford-nsw-2575,NSW,Wingecarribee,rental-nsw,505000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
south-gundagai-nsw-2722,NSW,Snowy Valleys,rental-nsw,372500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ithaca-qld-4059,QLD,Brisbane,abs-census-2021,524000,Wed Jul 01 2026 12:03:36 GMT+1000 (Australian Eastern Standard Time)
wallagoot-nsw-2550,NSW,Snowy Monaro,rental-nsw,930000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
colo-vale-nsw-2575,NSW,Wingecarribee,rental-nsw,1000000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
high-range-nsw-2575,NSW,Wingecarribee,rental-nsw,2930000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
budgong-nsw-2577,NSW,Shellharbour,rental-nsw,375000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
robertson-nsw-2577,NSW,Shellharbour,rental-nsw,1075000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
grose-wold-nsw-2753,NSW,Penrith,rental-nsw,1487500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ashtonfield-nsw-2323,NSW,Lake Macquarie,rental-nsw,855000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
brunkerville-nsw-2323,NSW,Lake Macquarie,rental-nsw,300000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
beresfield-nsw-2322,NSW,Cessnock,rental-nsw,700000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
levendale-tas-7120,TAS,Northern Midlands,abs-census-2021,197000,Wed Apr 15 2026 17:19:22 GMT+1000 (Australian Eastern Standard Time)
merimbula-nsw-2548,NSW,Bega Valley,rental-nsw,665000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
tubbamurra-nsw-2365,NSW,Clarence Valley,rental-nsw,262000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
one-mile-nsw-2316,NSW,Port Stephens,rental-nsw,1851375,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
yellow-pinch-nsw-2548,NSW,Bega Valley,rental-nsw,1250000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mirador-nsw-2548,NSW,Bega Valley,rental-nsw,1070000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ashcroft-nsw-2168,NSW,Liverpool,rental-nsw,1018000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
warabrook-nsw-2304,NSW,Newcastle,rental-nsw,837550,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
turlinjah-nsw-2537,NSW,Eurobodalla,rental-nsw,861250,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
coila-nsw-2537,NSW,Eurobodalla,rental-nsw,334000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
ambarvale-nsw-2560,NSW,Wollongong,rental-nsw,880000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
myuna-bay-nsw-2264,NSW,Lake Macquarie,rental-nsw,387000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
twelve-mile-creek-nsw-2324,NSW,Maitland,rental-nsw,343000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
kurrajong-hills-nsw-2758,NSW,Lithgow,rental-nsw,1787500,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
mount-tomah-nsw-2758,NSW,Lithgow,rental-nsw,1020000,Wed Jul 01 2026 12:03:08 GMT+1000 (Australian Eastern Standard Time)
