slug,state,postcode,population,medianAge,sharedInPostcode
blackwood-vic-3458,VIC,3458,2330,53,2
greendale-vic-3341,VIC,3341,1644,43,1
newstead-vic-3462,VIC,3462,1230,53,3
patterson-vic-3204,VIC,3204,33130,39,1
deepdene-vic-3103,VIC,3103,15621,43,4
hillside-vic-3037,VIC,3037,51402,36,4
deepdene-dc-vic-3103,VIC,3103,15621,43,4
middle-camberwell-vic-3124,VIC,3124,21965,43,6
hartwell-vic-3124,VIC,3124,21965,43,6
camberwell-vic-3124,VIC,3124,21965,43,6
bullabul-vic-3517,VIC,3517,1497,52,3
sugarloaf-vic-3221,VIC,3221,801,43,2
darling-south-vic-3145,VIC,3145,23594,38,4
bellfield-vic-3081,VIC,3081,14003,35,2
bennettswood-vic-3125,VIC,3125,15147,34,3
stony-creek-vic-3371,VIC,3371,1090,56,2
barkly-vic-3384,VIC,3384,608,52,3
sassafras-gully-vic-3787,VIC,3787,961,47,2
gentle-annie-vic-3833,VIC,3833,340,56,6
cobbannah-vic-3862,VIC,3862,3547,42,8
hopetoun-gardens-vic-3162,VIC,3162,18075,41,1
big-hill-vic-3232,VIC,3232,1327,56,2
surrey-hills-north-vic-3127,VIC,3127,18608,42,1
mt-baw-baw-vic-3833,VIC,3833,340,56,6
sylvester-vic-3072,VIC,3072,33790,37,8
preston-south-vic-3072,VIC,3072,33790,37,8
jordanville-vic-3148,VIC,3148,9552,35,4
glendonnell-vic-3364,VIC,3364,2272,47,7
hawthorn-north-vic-3122,VIC,3122,22322,34,5
hawthorn-west-vic-3122,VIC,3122,22322,34,5
coatesville-vic-3165,VIC,3165,30159,40,2
fairfield-vic-3078,VIC,3078,12237,38,1
wandown-vic-3549,VIC,3549,4017,36,6
woodleigh-vic-3945,VIC,3945,1092,50,2
holmesglen-vic-3148,VIC,3148,9552,35,4
elliott-tas-7325,TAS,7325,9015,47,6
studfield-vic-3152,VIC,3152,34940,42,2
auburn-south-vic-3122,VIC,3122,22322,34,5
were-street-po-vic-3186,VIC,3186,23252,48,4
olinda-vic-3788,VIC,3788,1773,45,1
burwood-heights-vic-3151,VIC,3151,10675,41,2
box-hill-vic-3128,VIC,3128,22841,34,4
coldstream-vic-3770,VIC,3770,3306,40,1
myalla-tas-7325,TAS,7325,9015,47,6
wedderburn-vic-3518,VIC,3518,1321,56,4
heathcote-vic-3523,VIC,3523,3965,56,2
clunes-vic-3370,VIC,3370,1900,52,1
toongabbie-vic-3856,VIC,3856,1085,39,1
cockatoo-vic-3781,VIC,3781,4638,36,1
balaclava-vic-3183,VIC,3183,17964,34,1
lorne-vic-3232,VIC,3232,1327,56,2
clyde-vic-3978,VIC,3978,43202,30,1
croydon-vic-3136,VIC,3136,46296,40,1
mitcham-north-vic-3132,VIC,3132,16795,39,3
rangeview-vic-3132,VIC,3132,16795,39,3
ringwood-vic-3134,VIC,3134,34607,39,2
bayswater-vic-3153,VIC,3153,21276,38,1
lyndhurst-vic-3975,VIC,3975,18048,33,1
wishart-vic-3189,VIC,3189,6287,39,3
springvale-vic-3171,VIC,3171,22174,36,2
bareena-vic-3220,VIC,3220,17270,40,2
herne-hill-vic-3218,VIC,3218,14942,37,1
reservoir-south-vic-3073,VIC,3073,51096,38,5
reservoir-east-vic-3073,VIC,3073,51096,38,5
reservoir-north-vic-3073,VIC,3073,51096,38,5
chartwell-vic-3030,VIC,3030,119201,34,2
donnybrook-vic-3064,VIC,3064,114413,31,1
woodend-vic-3442,VIC,3442,8586,46,3
emerald-vic-3782,VIC,3782,7974,43,2
mcevoys-vic-3564,VIC,3564,17080,45,6
morang-south-vic-3752,VIC,3752,24989,36,2
laverton-raaf-vic-3027,VIC,3027,9448,31,3
tylden-south-vic-3444,VIC,3444,10066,47,8
kings-park-vic-3021,VIC,3021,55112,37,2
hillcrest-vic-3351,VIC,3351,9106,41,5
maidavale-qld-4807,QLD,4807,10785,44,8
glenorchy-tas-7010,TAS,7010,18372,37,4
goodwood-tas-7010,TAS,7010,18372,37,4
montrose-tas-7010,TAS,7010,18372,37,4
stewarton-qld-4702,QLD,4702,29819,37,30
yalleroi-qld-4702,QLD,4702,29819,37,30
plumpton-vic-3427,VIC,3427,5669,33,2
miandetta-tas-7310,TAS,7310,28635,43,5
lillico-tas-7310,TAS,7310,28635,43,5
melrose-tas-7310,TAS,7310,28635,43,5
fairy-dell-vic-3875,VIC,3875,20015,46,12
west-devonport-tas-7310,TAS,7310,28635,43,5
midgee-qld-4702,QLD,4702,29819,37,30
mimosa-qld-4702,QLD,4702,29819,37,30
davoren-park-north-sa-5113,SA,5113,19570,34,5
aberdeen-tas-7310,TAS,7310,28635,43,5
glenmore-vic-3340,VIC,3340,25614,37,1
burns-nsw-2880,NSW,2880,18097,44,9
glenroy-qld-4702,QLD,4702,29819,37,30
plum-tree-qld-4702,QLD,4702,29819,37,30
anakie-qld-4702,QLD,4702,29819,37,30
guthridge-vic-3850,VIC,3850,15472,42,2
hopeland-qld-4413,QLD,4413,8675,35,8
guildford-vic-3451,VIC,3451,5819,47,4
curlewis-vic-3222,VIC,3222,18576,45,1
barakula-qld-4413,QLD,4413,8675,55,8
myrtle-creek-vic-3551,VIC,3551,35614,37,15
rokeby-tas-7019,TAS,7019,7744,32,1
ascot-vic-3551,VIC,3551,35614,37,15
mid-valley-vic-3840,VIC,3840,17225,44,4
morwell-east-vic-3840,VIC,3840,17225,44,4
sassafras-tas-7307,TAS,7307,11849,49,1
red-hill-qld-4413,QLD,4413,8675,35,8
auburn-qld-4413,QLD,4413,8675,35,8
pheasant-creek-vic-3757,VIC,3757,9735,41,2
willow-banks-sa-5253,SA,5253,19261,43,2
eureka-qld-4660,QLD,4660,8048,56,10
catamaran-tas-7109,TAS,7109,9872,43,7
cooloola-qld-4580,QLD,4580,5219,63,1
southport-lagoon-tas-7109,TAS,7109,9872,43,7
st-leonards-vic-3223,VIC,3223,9536,59,1
mingoola-qld-4380,QLD,4380,8093,50,7
raaf-waggrakine-wa-6530,WA,6530,33378,40,3
geraldton-dc-wa-6530,WA,6530,33378,40,3
flowerdale-tas-7325,TAS,7325,9015,47,6
seabrook-tas-7325,TAS,7325,9015,47,6
portland-vic-3305,VIC,3305,13344,47,2
glenlyon-qld-4380,QLD,4380,8093,50,7
greenlands-qld-4380,QLD,4380,8093,50,7
carrington-qld-4883,QLD,4883,8949,46,1
irymple-vic-3498,VIC,3498,5977,40,1
silver-creek-vic-3747,VIC,3747,5054,49,5
churchill-vic-3842,VIC,3842,4924,38,1
cooma-vic-3616,VIC,3616,5605,44,2
tulka-north-sa-5607,SA,5607,5360,44,10
nyamup-wa-6258,WA,6258,6483,45,2
shannon-river-mill-wa-6258,WA,6258,6483,45,2
norwich-park-qld-4745,QLD,4745,2918,32,2
dysart-qld-4745,QLD,4745,2918,32,2
balah-sa-5417,SA,5417,1501,52,11
northwood-vic-3660,VIC,3660,7842,46,5
bushy-park-vic-3860,VIC,3860,7455,43,11
seymour-vic-3660,VIC,3660,7842,46,5
nuntin-vic-3860,VIC,3860,7455,43,11
waranga-vic-3616,VIC,3616,5605,44,2
stun-sail-boom-sa-5223,SA,5223,3734,48,4
waratah-tas-7321,TAS,7321,4968,46,8
harriet-river-sa-5223,SA,5223,3734,48,4
runnymede-tas-7190,TAS,7190,3458,59,6
cangara-sa-5268,SA,5268,3695,41,1
eight-mile-creek-qld-4807,QLD,4807,10785,44,8
camperdown-vic-3260,VIC,3260,4801,49,1
swansea-tas-7190,TAS,7190,3458,59,6
cranbrook-tas-7190,TAS,7190,3458,59,6
bridge-inn-vic-3380,VIC,3380,6220,47,3
somerset-tas-7322,TAS,7322,4067,48,1
boat-harbour-tas-7321,TAS,7321,4968,46,8
nangari-sa-5333,SA,5333,6121,45,2
black-river-tas-7321,TAS,7321,4968,46,8
guildford-tas-7321,TAS,7321,4968,46,8
long-reach-tas-7253,TAS,7253,5160,47,1
laurie-park-sa-5271,SA,5271,7663,41,1
golden-beach-vic-3851,VIC,3851,6231,47,7
kalbarri-national-park-wa-6536,WA,6536,1478,53,3
zuytdorp-wa-6536,WA,6536,1478,53,3
springfield-tas-7260,TAS,7260,3334,47,2
kambalda-wa-6442,WA,6442,2472,35,1
normanville-vic-3579,VIC,3579,5450,50,6
broughton-vic-3418,VIC,3418,2875,46,3
glenlee-vic-3418,VIC,3418,2875,46,3
netherby-vic-3418,VIC,3418,2875,46,3
queenstown-tas-7467,TAS,7467,1808,47,2
lake-margaret-tas-7467,TAS,7467,1808,47,2
broadmeadows-tas-7330,TAS,7330,6731,40,8
mitchidy-moola-sa-5690,SA,5690,3954,39,10
yellabinna-sa-5690,SA,5690,3954,39,10
nanbona-sa-5690,SA,5690,3954,39,10
irishtown-tas-7330,TAS,7330,6731,40,8
arthur-river-tas-7330,TAS,7330,6731,40,8
robbins-island-tas-7330,TAS,7330,6731,40,8
appin-vic-3579,VIC,3579,5450,50,6
budgerum-east-vic-3579,VIC,3579,5450,59,6
grawlin-nsw-2871,NSW,2871,8965,42,9
mount-clarence-station-sa-5723,SA,5723,1812,46,8
allandale-station-sa-5723,SA,5723,1812,46,8
arckaringa-sa-5723,SA,5723,1812,46,8
kosciusko-nsw-2627,NSW,2627,5263,35,12
burgooney-nsw-2672,NSW,2672,1511,40,2
blanket-flat-nsw-2583,NSW,2583,4604,52,12
crossmaglen-nsw-2441,NSW,2441,4288,50,6
coffs-harbour-jetty-nsw-2450,NSW,2450,47335,44,6
calwalla-nsw-2577,NSW,2577,16724,47,8
yellow-rock-nsw-2777,NSW,2777,17816,44,1
bathurst-west-nsw-2795,NSW,2795,45077,39,14
st-marys-east-nsw-2760,NSW,2760,37632,34,2
goondah-nsw-2582,NSW,2582,13693,42,4
stony-creek-nsw-2850,NSW,2850,19146,40,14
gunnembene-nsw-2380,NSW,2380,11118,37,7
lilli-pilli-nsw-2536,NSW,2536,19333,53,5
browns-crossing-nsw-2441,NSW,2441,4288,50,6
paling-yards-nsw-2580,NSW,2580,31629,42,12
eunonoreenya-nsw-2650,NSW,2650,61511,36,10
wagga-wagga-bc-nsw-2650,NSW,2650,61511,36,10
merton-vale-nsw-2646,NSW,2646,6841,51,4
callaghans-creeks-nsw-2422,NSW,2422,5608,55,18
broken-hill-north-nsw-2880,NSW,2880,18097,44,9
dyraaba-central-nsw-2470,NSW,2470,15477,44,5
gangara-nsw-2453,NSW,2453,2787,55,10
walhallow-nsw-2343,NSW,2343,4858,46,3
borambil-nsw-2343,NSW,2343,4858,46,3
carrolls-creek-nsw-2372,NSW,2372,4789,56,14
sunnyside-nsw-2372,NSW,2372,4789,56,14
urisino-nsw-2840,NSW,2840,2389,36,2
red-hill-nsw-2824,NSW,2824,2055,46,2
elwick-tas-7010,TAS,7010,18372,37,4
strzelecki-vic-3950,VIC,3950,5133,47,1
lake-placid-qld-4878,QLD,4878,15044,41,2
channel-island-nt-0822,NT,0822,25304,30,40
moore-river-national-park-wa-6503,WA,6503,2354,44,2
basilisk-qld-4871,QLD,4871,10798,42,35
tugun-heights-qld-4224,QLD,4224,7175,39,2
studio-village-qld-4210,QLD,4210,22605,36,1
parkwood-qld-4214,QLD,4214,38871,40,4
kerrydale-qld-4226,QLD,4226,37266,40,2
paradise-point-keys-qld-4216,QLD,4216,39714,50,4
paradise-waters-qld-4217,QLD,4217,45197,44,9
